MANDT,PERNR,SUBTY,OBJPS,SPRPS,ENDDA,BEGDA,SEQNR,AEDTM,UNAME,HISTO,ITXEX,REFEX,ORDEX,ITBLD,PREAS,FLAG1,FLAG2,FLAG3,FLAG4,RESE1,RESE2,GRPVL,TRFAR,TRFGB,TRFGR,TRFST,LGA01,BET01,ANZ01,EIN01,OPK01,LGA02,BET02,ANZ02,EIN02,OPK02,LGA03,BET03,ANZ03,EIN03,OPK03,LGA04,BET04,ANZ04,EIN04,OPK04,LGA05,BET05,ANZ05,EIN05,OPK05,LGA06,BET06,ANZ06,EIN06,OPK06,LGA07,BET07,ANZ07,EIN07,OPK07,LGA08,BET08,ANZ08,EIN08,OPK08,LGA09,BET09,ANZ09,EIN09,OPK09,LGA10,BET10,ANZ10,EIN10,OPK10,LGA11,BET11,ANZ11,EIN11,OPK11,LGA12,BET12,ANZ12,EIN12,OPK12,LGA13,BET13,ANZ13,EIN13,OPK13,LGA14,BET14,ANZ14,EIN14,OPK14,LGA15,BET15,ANZ15,EIN15,OPK15,LGA16,BET16,ANZ16,EIN16,OPK16,LGA17,BET17,ANZ17,EIN17,OPK17,LGA18,BET18,ANZ18,EIN18,OPK18,LGA19,BET19,ANZ19,EIN19,OPK19,LGA20,BET20,ANZ20,EIN20,OPK20,LGA21,BET21,ANZ21,EIN21,OPK21,LGA22,BET22,ANZ22,EIN22,OPK22,LGA23,BET23,ANZ23,EIN23,OPK23,LGA24,BET24,ANZ24,EIN24,OPK24,LGA25,BET25,ANZ25,EIN25,OPK25,LGA26,BET26,ANZ26,EIN26,OPK26,LGA27,BET27,ANZ27,EIN27,OPK27,LGA28,BET28,ANZ28,EIN28,OPK28,LGA29,BET29,ANZ29,EIN29,OPK29,LGA30,BET30,ANZ30,EIN30,OPK30,LGA31,BET31,ANZ31,EIN31,OPK31,LGA32,BET32,ANZ32,EIN32,OPK32,LGA33,BET33,ANZ33,EIN33,OPK33,LGA34,BET34,ANZ34,EIN34,OPK34,LGA35,BET35,ANZ35,EIN35,OPK35,LGA36,BET36,ANZ36,EIN36,OPK36,LGA37,BET37,ANZ37,EIN37,OPK37,LGA38,BET38,ANZ38,EIN38,OPK38,LGA39,BET39,ANZ39,EIN39,OPK39,LGA40,BET40,ANZ40,EIN40,OPK40,WAERS,INDRL,OTYPE,OBJID,VAMNT,VUNIT,IND01,MOD01,IND02,MOD02,IND03,MOD03,IND04,MOD04,IND05,MOD05,IND06,MOD06,IND07,MOD07,IND08,MOD08,IND09,MOD09,IND10,MOD10,IND11,MOD11,IND12,MOD12,IND13,MOD13,IND14,MOD14,IND15,MOD15,IND16,MOD16,IND17,MOD17,IND18,MOD18,IND19,MOD19,IND20,MOD20,IND21,MOD21,IND22,MOD22,IND23,MOD23,IND24,MOD24,IND25,MOD25,IND26,MOD26,IND27,MOD27,IND28,MOD28,IND29,MOD29,IND30,MOD30,IND31,MOD31,IND32,MOD32,IND33,MOD33,IND34,MOD34,IND35,MOD35,IND36,MOD36,IND37,MOD37,IND38,MOD38,IND39,MOD39,IND40,MOD40,BSGRD,DIVGV,ANSAL,ANCUM,CMPMN,ORZID,STVOR,OCRSN,CPIND,LGAWW,CMP_PROCESSID,CMP_PLANID,CMP_SEQUENCE,CMP_AMOUNT,CMP_PERCENT,CMP_NUMBER,CMP_PAYUNIT,CMP_NEW_SALARY,CMP_OLD_SALARY,CMP_REASON,CMP_STATUS,CMP_EFFECTIVE_DATE,DEDUCTION_AMOUNT,TAX_CODE,BENEFIT_PLAN,ENROLLMENT_STATUS,STOCK_OPTIONS,COMMISSION_PCT,BONUS_AMOUNT,HOURLY_RATE,MONTHLY_INCOME,PERCENT_SALARY_HIKE,DAILY_RATE,OVERTIME_RATE,DEPENDENTS_COVERAGE,SALARY_HISTORY_ID,RAISE_AMOUNT,PROMOTION_DATE,PAYROLL_PERIOD,TAX_DEDUCTION,NET_PAY,GROSS_PAY,BENEFITS_ENROLLMENT_DATE,STOCK_OPTION_LEVEL,PAYROLL_RELATIONSHIP_ID,BALANCE_TYPE_ID,BALANCE_DIMENSION_ID,ELEMENT_TYPE_ID,INPUT_VALUE_ID,PROCESSING_TYPE,PRIORITY,CLASSIFICATION_ID,COST_TYPE,ACTIVITY_TYPE
100,00001421,0000,01, ,20261231,20150202,000,20250905,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,1000,3205.39,1.00,USD,+,,,,,,,,,,,,,,,,1000,7561.09,1.00,USD,+,,,,,,,,,,,,,,,,1000,7176.9,1.00,USD,+,,,,,,,,,,,1000,1560.59,1.00,USD,+,,,,,,1000,5367.15,1.00,USD,+,,,,,,,,,,,1000,8451.31,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,3638.52,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,1000,6004.0,1.00,USD,+,,,,,,,,,,,,,,,,1000,7189.47,1.00,USD,+,,,,,,USD,X,O,00010001,142.69,USD,X,03,X,01,X,03, ,02, ,02,X,03, ,01, ,01,X,01,X,02,X,02, ,02,X,01, ,03, ,02,X,03,X,02,X,03, ,03,X,03, ,03, ,01,X,02, ,03,X,02,X,01, ,02,X,03, ,01,X,01, ,02, ,01, ,02, ,01, ,02,X,02, ,02, ,02, ,02, ,01,1.00,40.00,165397.00,X,X,00020001,20260501,, ,1000,00030001,00040001,001,28117.49,0.1700,1.000,USD,193514.49,165397.00,PROM,AP,20250701,792.38,TX01,BN01,A,7267,12.06,22044.46,79.52,13783.08,17,636.14,119.28,Y,00006421,28117.49,20250410,202407,4137.15,10690.59,15620.12,20210118,5,00009421,00010421,00010521,00010621,00010721,B,7887,00010821,C,PAYROLL_RUN
100,00001422,0000,01, ,20261231,20150228,000,20260308,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,4352.27,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,9659.34,1.00,USD,+,,,,,,,,,,,1000,6006.08,1.00,USD,+,1000,7993.91,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,7409.12,1.00,USD,+,USD,X,O,00010001,299.7,USD,X,01, ,03,X,01,X,03, ,03, ,02, ,02,X,02, ,03, ,02,X,03,X,03,X,02, ,01, ,01, ,02,X,03,X,02, ,02, ,03, ,01, ,01, ,02,X,03, ,02,X,03,X,02,X,02,X,03, ,01,X,03, ,03, ,01,X,03,X,02,X,03, ,01,X,03, ,02,X,01,1.00,40.00,220077.00,X,X,00020001,20260426,, ,1000,00030001,00040001,001,39613.86,0.1800,1.000,USD,259690.86,220077.00,PROM,AP,20250922,1232.68,TX01,BN01,A,7587,11.96,42445.15,105.81,18339.75,18,846.45,158.71,Y,00006422,39613.86,20240719,202411,5931.62,14712.55,21876.85,20150827,3,00009422,00010422,00010522,00010622,00010722,A,801,00010822,C,PAYROLL_RUN
100,00001423,0000,01, ,20261231,20171211,000,20251020,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,,,,,,1000,7248.27,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,4643.13,1.00,USD,+,,,,,,1000,2319.28,1.00,USD,+,1000,3060.01,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,9854.55,1.00,USD,+,1000,7715.48,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,2531.13,1.00,USD,+,1000,5962.67,1.00,USD,+,1000,7476.47,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,9138.12,1.00,USD,+,,,,,,USD,X,O,00010001,227.06,USD, ,02, ,01, ,03,X,03, ,03,X,01,X,02, ,02, ,01, ,02,X,02,X,02,X,02,X,03, ,01,X,01, ,01,X,03,X,02, ,01,X,03, ,01,X,03,X,01,X,03,X,02,X,03,X,01,X,01,X,02,X,02,X,03,X,01,X,02, ,03,X,01, ,01,X,03, ,02,X,01,1.00,40.00,67027.00,X,X,00020001,20260811,, ,1000,00030001,00040001,001,12735.13,0.1900,1.000,USD,79762.13,67027.00,PROM,AP,20260811,552.95,TX01,BN01,A,7875,15.71,10336.33,32.22,5585.58,19,257.8,48.34,Y,00006423,12735.13,20200313,202411,1196.05,4697.94,6446.94,20171021,2,00009423,00010423,00010523,00010623,00010723,B,7862,00010823,C,PAYROLL_RUN
100,00001424,0000,01, ,20261231,20200626,000,20260924,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,2885.78,1.00,USD,+,,,,,,,,,,,1000,5912.21,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1266.04,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,2056.72,1.00,USD,+,,,,,,,,,,,,,,,,1000,5006.86,1.00,USD,+,1000,6056.28,1.00,USD,+,,,,,,,,,,,1000,5065.19,1.00,USD,+,1000,4612.98,1.00,USD,+,,,,,,,,,,,1000,8806.04,1.00,USD,+,1000,9917.92,1.00,USD,+,USD,X,O,00010001,124.68,USD, ,01, ,02, ,03, ,01, ,03, ,03,X,01,X,01,X,02,X,01,X,02, ,03, ,01,X,02,X,02, ,03, ,01, ,02, ,02, ,01,X,03,X,02, ,02, ,02,X,03, ,02, ,01,X,02,X,02, ,01, ,03,X,01, ,01,X,02, ,03, ,01,X,01,X,03,X,02, ,02,1.00,40.00,201740.00,X,X,00020001,20251116,, ,1000,00030001,00040001,001,14121.80,0.0700,1.000,USD,215861.80,201740.00,PROM,AP,20250622,1565.37,TX01,BN01,A,2857,6.17,13797.16,96.99,16811.67,7,775.92,145.49,N,00006424,14121.80,20240218,202406,3850.92,12545.14,17961.43,20171007,5,00009424,00010424,00010524,00010624,00010724,B,4370,00010824,D,PAYROLL_RUN
100,00001425,0000,01, ,20261231,20201015,000,20250309,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,,,,,,,,,,,,,,,,,,,,,,,,,,1000,3583.65,1.00,USD,+,1000,4123.38,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,1000,2608.85,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1648.53,1.00,USD,+,,,,,,,,,,,,,,,,1000,2547.33,1.00,USD,+,,,,,,1000,3477.32,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,8579.51,1.00,USD,+,USD,X,O,00010001,347.38,USD,X,01,X,01, ,01,X,02,X,03,X,02,X,03,X,03, ,01,X,02, ,02,X,03,X,02,X,03, ,01,X,01,X,02,X,01, ,02,X,02, ,01, ,02, ,02,X,03,X,01,X,03, ,03,X,01,X,01, ,01,X,02,X,02,X,02, ,02,X,02, ,03, ,03,X,03, ,01, ,03,1.00,40.00,169825.00,X,X,00020001,20250307,, ,1000,00030001,00040001,001,32266.75,0.1900,1.000,USD,202091.75,169825.00,PROM,AP,20250406,1597.16,TX01,BN01,A,2638,0.13,29256.50,81.65,14152.08,19,653.17,122.47,N,00006425,32266.75,20220201,202412,4702.35,10290.61,16590.12,20230114,4,00009425,00010425,00010525,00010625,00010725,A,1242,00010825,D,PAYROLL_RUN
100,00001426,0000,01, ,20261231,20211208,000,20240925,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,,,,,,1000,8613.07,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,1000,1172.44,1.00,USD,+,1000,4582.46,1.00,USD,+,,,,,,,,,,,,,,,,1000,3103.26,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,3006.34,1.00,USD,+,1000,6725.46,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,1000,6198.88,1.00,USD,+,1000,2815.62,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1033.96,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,1000,5282.54,1.00,USD,+,EUR,X,O,00010001,145.84,USD, ,02, ,03, ,03,X,01,X,01,X,02, ,01, ,03,X,03,X,01, ,01,X,02,X,02,X,03,X,02,X,02, ,03, ,03, ,01, ,02, ,01, ,03,X,02, ,01, ,01,X,02,X,01,X,01, ,02,X,01, ,03, ,01,X,02, ,03,X,03,X,03, ,02,X,01, ,03,X,03,1.00,40.00,244754.00,X,X,00020001,20260927,, ,1000,00030001,00040001,001,29370.48,0.1200,1.000,USD,274124.48,244754.00,PROM,AP,20260313,1346.25,TX01,BN01,A,643,13.23,22299.97,117.67,20396.17,12,941.36,176.51,Y,00006426,29370.48,20220329,202411,4695.67,16212.58,22254.50,20230727,4,00009426,00010426,00010526,00010626,00010726,A,2335,00010826,D,PAYROLL_RUN
100,00001427,0000,01, ,20261231,20231119,000,20241126,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,,,,,,,,,,,1000,1121.1,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,7924.85,1.00,USD,+,1000,7822.25,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,1000,2353.2,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,1000,6573.04,1.00,USD,+,,,,,,,,,,,1000,3855.67,1.00,USD,+,,,,,,,,,,,1000,1114.4,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,1000,7539.84,1.00,USD,+,1000,8790.4,1.00,USD,+,1000,5751.48,1.00,USD,+,,,,,,,,,,,,,,,,USD,X,O,00010001,265.22,USD, ,01, ,02, ,02,X,02,X,03, ,02, ,03,X,03, ,02,X,01, ,01,X,02, ,03, ,02, ,03,X,01,X,02,X,01, ,02, ,02,X,03,X,01,X,02,X,03,X,01, ,02, ,02, ,02, ,01,X,01, ,03,X,02, ,01,X,03, ,01,X,02,X,02, ,01, ,03, ,03,1.00,40.00,176079.00,X,X,00020001,20260610,, ,1000,00030001,00040001,001,29933.43,0.1700,1.000,USD,206012.43,176079.00,PROM,AP,20260723,1003.93,TX01,BN01,A,4438,14.22,11191.30,84.65,14673.25,17,677.23,126.98,N,00006427,29933.43,20260622,202403,3046.40,11555.53,15605.86,20220320,3,00009427,00010427,00010527,00010627,00010727,A,1084,00010827,C,PAYROLL_RUN
100,00001428,0000,01, ,20261231,20211007,000,20240501,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,,,,,,,,,,,,,,,,1000,8463.32,1.00,USD,+,,,,,,1000,7092.1,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,3550.41,1.00,USD,+,1000,6147.06,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,9081.84,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,1000,4725.82,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,INR,X,O,00010001,262.06,USD, ,03, ,02, ,01,X,02,X,03, ,01,X,03, ,03, ,03,X,03, ,03, ,02,X,01,X,02,X,01, ,01, ,01, ,02,X,01, ,02,X,02, ,02,X,02,X,01, ,02, ,01,X,02,X,02, ,01,X,02,X,02, ,02,X,01,X,01,X,02, ,03, ,03, ,01, ,03,X,03,1.00,40.00,116941.00,X,X,00020001,20250720,, ,1000,00030001,00040001,001,16371.74,0.1400,1.000,USD,133312.74,116941.00,PROM,AP,20261024,896.04,TX01,BN01,A,4158,3.97,22696.21,56.22,9745.08,14,449.77,84.33,N,00006428,16371.74,20210910,202409,2665.73,8074.66,11636.43,20200111,2,00009428,00010428,00010528,00010628,00010728,B,6209,00010828,C,PAYROLL_RUN
100,00001429,0000,01, ,20261231,20180720,000,20261102,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,1000,2349.37,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,5556.51,1.00,USD,+,,,,,,,,,,,,,,,,1000,1306.18,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,5275.79,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,1000,9044.4,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,5921.51,1.00,USD,+,INR,X,O,00010001,337.41,USD, ,03, ,01,X,01,X,02,X,01,X,02,X,01,X,02,X,02, ,03, ,03, ,03, ,03,X,01,X,01, ,02,X,03,X,01, ,03, ,01, ,03, ,01, ,01,X,02,X,03, ,02, ,03,X,03, ,03, ,03,X,02, ,01, ,03,X,02, ,01,X,01,X,02,X,03,X,01, ,01,1.00,40.00,158262.00,X,X,00020001,20260422,, ,1000,00030001,00040001,001,7913.10,0.0500,1.000,USD,166175.10,158262.00,PROM,AP,20260215,1037.99,TX01,BN01,A,9340,17.35,23711.82,76.09,13188.50,5,608.7,114.13,N,00006429,7913.10,20200211,202401,4219.63,9906.87,15164.49,20190829,1,00009429,00010429,00010529,00010629,00010729,A,6983,00010829,C,PAYROLL_RUN
100,00001430,0000,01, ,20261231,20190506,000,20250425,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,,,,,,,,,,,,,,,,1000,1839.4,1.00,USD,+,,,,,,,,,,,,,,,,1000,4410.51,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,1000,3733.41,1.00,USD,+,,,,,,,,,,,1000,6121.93,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1840.62,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USD,X,O,00010001,388.81,USD,X,03, ,02,X,03, ,02, ,02,X,03, ,03,X,02,X,01,X,03,X,01, ,01,X,02, ,03, ,01, ,02,X,02,X,01,X,02,X,01, ,03, ,03, ,02, ,01, ,01,X,01,X,01, ,01,X,02,X,01,X,01,X,02,X,02,X,01, ,01, ,02,X,02,X,01,X,01, ,02,1.00,40.00,104024.00,X,X,00020001,20250514,, ,1000,00030001,00040001,001,20804.80,0.2000,1.000,USD,124828.80,104024.00,PROM,AP,20250524,647.71,TX01,BN01,A,7455,3.34,9860.89,50.01,8668.67,20,400.09,75.02,Y,00006430,20804.80,20250824,202405,1757.47,7085.23,9490.41,20151125,5,00009430,00010430,00010530,00010630,00010730,B,6789,00010830,D,PAYROLL_RUN
100,00001431,0000,01, ,20261231,20210106,000,20260408,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,1000,8322.86,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,1000,9420.65,1.00,USD,+,,,,,,,,,,,1000,9885.85,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,1000,3642.58,1.00,USD,+,,,,,,,,,,,,,,,,1000,6707.34,1.00,USD,+,1000,2177.75,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,1000,7404.96,1.00,USD,+,,,,,,,,,,,1000,1754.49,1.00,USD,+,1000,2184.69,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1402.41,1.00,USD,+,INR,X,O,00010001,478.1,USD, ,01, ,02, ,01, ,03,X,03, ,01, ,03, ,01, ,03,X,01, ,02, ,01, ,03,X,03,X,02,X,03,X,03, ,03, ,01,X,01, ,01,X,03, ,01,X,02,X,03, ,03,X,02, ,02, ,01, ,01, ,01, ,01, ,01,X,02,X,02, ,03, ,01, ,01,X,03, ,03,1.00,40.00,228136.00,X,X,00020001,20251024,, ,1000,00030001,00040001,001,22813.60,0.1000,1.000,USD,250949.60,228136.00,PROM,AP,20251213,1961.87,TX01,BN01,A,4323,12.75,11739.04,109.68,19011.33,10,877.45,164.52,N,00006431,22813.60,20250201,202412,4053.38,13974.33,19989.58,20170204,3,00009431,00010431,00010531,00010631,00010731,B,2555,00010831,D,PAYROLL_RUN
100,00001432,0000,01, ,20261231,20210213,000,20240405,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,2499.04,1.00,USD,+,,,,,,1000,3887.83,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,1000,2057.8,1.00,USD,+,,,,,,,,,,,,,,,,1000,7640.52,1.00,USD,+,,,,,,1000,6008.9,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,6044.0,1.00,USD,+,,,,,,1000,1937.42,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,3665.62,1.00,USD,+,USD,X,O,00010001,485.1,USD,X,02, ,02, ,03,X,02, ,03, ,03,X,01,X,03, ,02, ,01, ,02, ,01, ,01,X,02, ,03, ,03,X,02, ,01,X,02, ,03, ,03,X,02, ,01, ,02,X,03,X,02, ,03,X,03, ,01, ,02,X,01,X,03, ,03, ,02,X,01, ,01, ,02,X,03,X,01, ,01,1.00,40.00,50776.00,X,X,00020001,20260430,, ,1000,00030001,00040001,001,9139.68,0.1800,1.000,USD,59915.68,50776.00,PROM,AP,20260901,451.84,TX01,BN01,A,9815,4.42,6902.97,24.41,4231.33,18,195.29,36.62,Y,00006432,9139.68,20240619,202410,1367.65,2987.09,4806.58,20220608,2,00009432,00010432,00010532,00010632,00010732,A,9365,00010832,C,PAYROLL_RUN
100,00001433,0000,01, ,20261231,20171124,000,20250708,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,1000,2367.98,1.00,USD,+,,,,,,,,,,,,,,,,1000,1439.83,1.00,USD,+,,,,,,,,,,,1000,8892.51,1.00,USD,+,,,,,,,,,,,,,,,,1000,5336.21,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,6021.81,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,1000,4096.12,1.00,USD,+,,,,,,,,,,,1000,6487.32,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,1000,4637.53,1.00,USD,+,,,,,,1000,6811.21,1.00,USD,+,,,,,,,,,,,1000,6094.06,1.00,USD,+,,,,,,,,,,,,,,,,USD,X,O,00010001,410.97,USD,X,02,X,01,X,02, ,03, ,02,X,02, ,01, ,03, ,01,X,03, ,03,X,03, ,02,X,02, ,03, ,03,X,03, ,01,X,02,X,03, ,03, ,02, ,02, ,02, ,02,X,03,X,01, ,03,X,03,X,02, ,03,X,01,X,01, ,01,X,03,X,01,X,01, ,02, ,03, ,02,1.00,40.00,186643.00,X,X,00020001,20261008,, ,1000,00030001,00040001,001,9332.15,0.0500,1.000,USD,195975.15,186643.00,PROM,AP,20251031,1464.03,TX01,BN01,A,5470,13.3,16245.94,89.73,15553.58,5,717.86,134.6,N,00006433,9332.15,20240521,202408,4659.37,10784.01,16907.41,20190625,3,00009433,00010433,00010533,00010633,00010733,B,9547,00010833,C,PAYROLL_RUN
100,00001434,0000,01, ,20261231,20190109,000,20261201,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,7901.99,1.00,USD,+,1000,5045.88,1.00,USD,+,1000,3113.23,1.00,USD,+,,,,,,1000,8257.84,1.00,USD,+,,,,,,,,,,,,,,,,1000,6800.88,1.00,USD,+,1000,6530.47,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,9045.54,1.00,USD,+,,,,,,1000,9696.69,1.00,USD,+,,,,,,1000,1121.49,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,USD,X,O,00010001,208.75,USD,X,03, ,02, ,03,X,02,X,01,X,03,X,01, ,03,X,03, ,02, ,02, ,01, ,01,X,01, ,03, ,03,X,03,X,03,X,03, ,01,X,01, ,01, ,03,X,03,X,03,X,02,X,02, ,02, ,02, ,03,X,03, ,01, ,03,X,03,X,01, ,02,X,03,X,03,X,03,X,02,1.00,40.00,165180.00,X,X,00020001,20251030,, ,1000,00030001,00040001,001,19821.60,0.1200,1.000,USD,185001.60,165180.00,PROM,AP,20250817,1138.00,TX01,BN01,A,4257,12.02,25722.71,79.41,13765.00,12,635.31,119.12,N,00006434,19821.60,20210807,202406,2584.39,12186.17,15908.56,20230912,3,00009434,00010434,00010534,00010634,00010734,A,8749,00010834,D,PAYROLL_RUN
100,00001435,0000,01, ,20261231,20161002,000,20241030,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,,,,,,,,,,,1000,7805.29,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,4912.45,1.00,USD,+,1000,1155.2,1.00,USD,+,,,,,,,,,,,,,,,,1000,7234.87,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,9727.23,1.00,USD,+,,,,,,INR,X,O,00010001,395.82,USD, ,01,X,02,X,01, ,03, ,02, ,02, ,02, ,01,X,01,X,02, ,01, ,01, ,01, ,01,X,03,X,02,X,02,X,03,X,03,X,01, ,02,X,01,X,02,X,01, ,02, ,03, ,03, ,02,X,01,X,03,X,03, ,01, ,01,X,02, ,02,X,03, ,02,X,02,X,01, ,01,1.00,40.00,99561.00,X,X,00020001,20260911,, ,1000,00030001,00040001,001,6969.27,0.0700,1.000,USD,106530.27,99561.00,PROM,AP,20260822,741.11,TX01,BN01,A,756,5.99,7585.54,47.87,8296.75,7,382.93,71.8,Y,00006435,6969.27,20230605,202404,1891.47,6296.30,8928.88,20191215,5,00009435,00010435,00010535,00010635,00010735,A,1526,00010835,D,PAYROLL_RUN
